datetime,station,hour,day,month,year,day_of_week,is_weekend,no2,no,nox,pm10,pm2.5,no2_h-1,no_h-1,nox_h-1,pm10_h-1,pm2.5_h-1
2024-06-23 02:00:00,mc190,02,23.0,6.0,2024.0,6.0,1.0,22.0,5.0,31.0,23.0,15.0,32.0,9.0,45.0,23.0,14.0
2024-06-23 03:00:00,mc190,03,23.0,6.0,2024.0,6.0,1.0,18.0,4.0,24.0,23.0,15.0,22.0,5.0,31.0,23.0,15.0
2024-06-23 04:00:00,mc190,04,23.0,6.0,2024.0,6.0,1.0,13.0,3.0,17.0,23.0,16.0,18.0,4.0,24.0,23.0,15.0
2024-06-23 05:00:00,mc190,05,23.0,6.0,2024.0,6.0,1.0,10.0,2.0,12.0,25.0,17.0,13.0,3.0,17.0,23.0,16.0
2024-06-23 06:00:00,mc190,06,23.0,6.0,2024.0,6.0,1.0,9.0,2.0,11.0,24.0,17.0,10.0,2.0,12.0,25.0,17.0
2024-06-23 07:00:00,mc190,07,23.0,6.0,2024.0,6.0,1.0,9.0,2.0,11.0,24.0,16.0,9.0,2.0,11.0,24.0,17.0
2024-06-23 08:00:00,mc190,08,23.0,6.0,2024.0,6.0,1.0,5.0,2.0,7.0,18.0,12.0,9.0,2.0,11.0,24.0,16.0
2024-06-23 09:00:00,mc190,09,23.0,6.0,2024.0,6.0,1.0,5.0,2.0,7.0,18.0,12.0,5.0,2.0,7.0,18.0,12.0
2024-06-23 10:00:00,mc190,10,23.0,6.0,2024.0,6.0,1.0,8.0,2.0,10.0,19.0,12.0,5.0,2.0,7.0,18.0,12.0
2024-06-23 11:00:00,mc190,11,23.0,6.0,2024.0,6.0,1.0,9.0,2.0,12.0,18.0,12.0,8.0,2.0,10.0,19.0,12.0
2024-06-23 12:00:00,mc190,12,23.0,6.0,2024.0,6.0,1.0,11.0,3.0,17.0,16.0,9.0,9.0,2.0,12.0,18.0,12.0
2024-06-23 13:00:00,mc190,13,23.0,6.0,2024.0,6.0,1.0,12.0,5.0,19.0,13.0,8.0,11.0,3.0,17.0,16.0,9.0
2024-06-23 14:00:00,mc190,14,23.0,6.0,2024.0,6.0,1.0,15.0,6.0,24.0,12.0,7.0,12.0,5.0,19.0,13.0,8.0
2024-06-23 15:00:00,mc190,15,23.0,6.0,2024.0,6.0,1.0,16.0,8.0,28.0,11.0,6.0,15.0,6.0,24.0,12.0,7.0
2024-06-23 16:00:00,mc190,16,23.0,6.0,2024.0,6.0,1.0,15.0,6.0,24.0,11.0,6.0,16.0,8.0,28.0,11.0,6.0
2024-06-23 17:00:00,mc190,17,23.0,6.0,2024.0,6.0,1.0,13.0,4.0,20.0,10.0,6.0,15.0,6.0,24.0,11.0,6.0
2024-06-23 18:00:00,mc190,18,23.0,6.0,2024.0,6.0,1.0,12.0,5.0,21.0,9.0,5.0,13.0,4.0,20.0,10.0,6.0
2024-06-23 19:00:00,mc190,19,23.0,6.0,2024.0,6.0,1.0,13.0,5.0,21.0,10.0,5.0,12.0,5.0,21.0,9.0,5.0
2024-06-23 20:00:00,mc190,20,23.0,6.0,2024.0,6.0,1.0,12.0,3.0,15.0,11.0,6.0,13.0,5.0,21.0,10.0,5.0
2024-06-23 21:00:00,mc190,21,23.0,6.0,2024.0,6.0,1.0,12.0,2.0,15.0,12.0,7.0,12.0,3.0,15.0,11.0,6.0
2024-06-23 22:00:00,mc190,22,23.0,6.0,2024.0,6.0,1.0,11.0,2.0,12.0,14.0,8.0,12.0,2.0,15.0,12.0,7.0
2024-06-23 23:00:00,mc190,23,23.0,6.0,2024.0,6.0,1.0,15.0,3.0,17.0,16.0,9.0,11.0,2.0,12.0,14.0,8.0
2024-06-24 00:00:00,mc190,00,24.0,6.0,2024.0,0.0,0.0,21.0,3.0,26.0,16.0,9.0,15.0,3.0,17.0,16.0,9.0
2024-06-24 01:00:00,mc190,01,24.0,6.0,2024.0,0.0,0.0,19.0,2.0,20.0,15.0,10.0,21.0,3.0,26.0,16.0,9.0
2024-06-24 02:00:00,mc190,02,24.0,6.0,2024.0,0.0,0.0,27.0,7.0,38.0,17.0,11.0,19.0,2.0,20.0,15.0,10.0
2024-06-24 03:00:00,mc190,03,24.0,6.0,2024.0,0.0,0.0,17.0,2.0,19.0,16.0,11.0,27.0,7.0,38.0,17.0,11.0
2024-06-24 04:00:00,mc190,04,24.0,6.0,2024.0,0.0,0.0,23.0,2.0,25.0,17.0,12.0,17.0,2.0,19.0,16.0,11.0
2024-06-24 05:00:00,mc190,05,24.0,6.0,2024.0,0.0,0.0,25.0,2.0,25.0,17.0,12.0,23.0,2.0,25.0,17.0,12.0
2024-06-24 06:00:00,mc190,06,24.0,6.0,2024.0,0.0,0.0,27.0,5.0,34.0,17.0,12.0,25.0,2.0,25.0,17.0,12.0
2024-06-24 07:00:00,mc190,07,24.0,6.0,2024.0,0.0,0.0,27.0,8.0,39.0,18.0,12.0,27.0,5.0,34.0,17.0,12.0
2024-06-24 08:00:00,mc190,08,24.0,6.0,2024.0,0.0,0.0,32.0,11.0,48.0,17.0,10.0,27.0,8.0,39.0,18.0,12.0
2024-06-24 09:00:00,mc190,09,24.0,6.0,2024.0,0.0,0.0,28.0,10.0,43.0,16.0,9.0,32.0,11.0,48.0,17.0,10.0
2024-06-24 10:00:00,mc190,10,24.0,6.0,2024.0,0.0,0.0,21.0,8.0,34.0,16.0,8.0,28.0,10.0,43.0,16.0,9.0
2024-06-24 11:00:00,mc190,11,24.0,6.0,2024.0,0.0,0.0,25.0,9.0,38.0,16.0,8.0,21.0,8.0,34.0,16.0,8.0
2024-06-24 12:00:00,mc190,12,24.0,6.0,2024.0,0.0,0.0,24.0,7.0,35.0,16.0,8.0,25.0,9.0,38.0,16.0,8.0
2024-06-24 13:00:00,mc190,13,24.0,6.0,2024.0,0.0,0.0,27.0,11.0,44.0,16.0,8.0,24.0,7.0,35.0,16.0,8.0
2024-06-24 14:00:00,mc190,14,24.0,6.0,2024.0,0.0,0.0,21.0,8.0,33.0,15.0,8.0,27.0,11.0,44.0,16.0,8.0
2024-06-24 15:00:00,mc190,15,24.0,6.0,2024.0,0.0,0.0,26.0,10.0,41.0,15.0,8.0,21.0,8.0,33.0,15.0,8.0
2024-06-24 16:00:00,mc190,16,24.0,6.0,2024.0,0.0,0.0,24.0,8.0,36.0,15.0,8.0,26.0,10.0,41.0,15.0,8.0
2024-06-24 17:00:00,mc190,17,24.0,6.0,2024.0,0.0,0.0,21.0,4.0,28.0,14.0,7.0,24.0,8.0,36.0,15.0,8.0
2024-06-24 18:00:00,mc190,18,24.0,6.0,2024.0,0.0,0.0,19.0,4.0,26.0,14.0,7.0,21.0,4.0,28.0,14.0,7.0
2024-06-24 19:00:00,mc190,19,24.0,6.0,2024.0,0.0,0.0,23.0,4.0,30.0,13.0,7.0,19.0,4.0,26.0,14.0,7.0
2024-06-24 20:00:00,mc190,20,24.0,6.0,2024.0,0.0,0.0,23.0,4.0,29.0,14.0,7.0,23.0,4.0,30.0,13.0,7.0
2024-06-24 21:00:00,mc190,21,24.0,6.0,2024.0,0.0,0.0,26.0,5.0,34.0,14.0,8.0,23.0,4.0,29.0,14.0,7.0
2024-06-24 22:00:00,mc190,22,24.0,6.0,2024.0,0.0,0.0,23.0,4.0,30.0,14.0,8.0,26.0,5.0,34.0,14.0,8.0
2024-06-24 23:00:00,mc190,23,24.0,6.0,2024.0,0.0,0.0,24.0,4.0,30.0,17.0,9.0,23.0,4.0,30.0,14.0,8.0
2024-06-25 00:00:00,mc190,00,25.0,6.0,2024.0,1.0,0.0,24.0,2.0,27.0,16.0,9.0,24.0,4.0,30.0,17.0,9.0
2024-06-25 01:00:00,mc190,01,25.0,6.0,2024.0,1.0,0.0,18.0,2.0,20.0,17.0,9.0,24.0,2.0,27.0,16.0,9.0
2024-06-25 02:00:00,mc190,02,25.0,6.0,2024.0,1.0,0.0,11.0,2.0,13.0,16.0,9.0,18.0,2.0,20.0,17.0,9.0
2024-06-25 03:00:00,mc190,03,25.0,6.0,2024.0,1.0,0.0,10.0,2.0,12.0,17.0,10.0,11.0,2.0,13.0,16.0,9.0
2024-06-25 04:00:00,mc190,04,25.0,6.0,2024.0,1.0,0.0,9.0,2.0,10.0,16.0,11.0,10.0,2.0,12.0,17.0,10.0
2024-06-25 05:00:00,mc190,05,25.0,6.0,2024.0,1.0,0.0,12.0,2.0,13.0,18.0,12.0,9.0,2.0,10.0,16.0,11.0
2024-06-25 06:00:00,mc190,06,25.0,6.0,2024.0,1.0,0.0,14.0,2.0,18.0,18.0,12.0,12.0,2.0,13.0,18.0,12.0
2024-06-25 07:00:00,mc190,07,25.0,6.0,2024.0,1.0,0.0,33.0,21.0,66.0,23.0,14.0,14.0,2.0,18.0,18.0,12.0
2024-06-25 08:00:00,mc190,08,25.0,6.0,2024.0,1.0,0.0,34.0,22.0,68.0,27.0,14.0,33.0,21.0,66.0,23.0,14.0
2024-06-25 09:00:00,mc190,09,25.0,6.0,2024.0,1.0,0.0,36.0,21.0,68.0,27.0,13.0,34.0,22.0,68.0,27.0,14.0
2024-06-25 10:00:00,mc190,10,25.0,6.0,2024.0,1.0,0.0,31.0,15.0,54.0,22.0,10.0,36.0,21.0,68.0,27.0,13.0
2024-06-25 11:00:00,mc190,11,25.0,6.0,2024.0,1.0,0.0,24.0,12.0,42.0,,,31.0,15.0,54.0,,
2024-06-25 12:00:00,mc190,12,25.0,6.0,2024.0,1.0,0.0,23.0,10.0,39.0,17.0,9.0,24.0,12.0,42.0,22.0,10.0
2024-06-25 13:00:00,mc190,13,25.0,6.0,2024.0,1.0,0.0,24.0,13.0,45.0,19.0,8.0,23.0,10.0,39.0,17.0,9.0
2024-06-25 14:00:00,mc190,14,25.0,6.0,2024.0,1.0,0.0,20.0,10.0,35.0,16.0,7.0,24.0,13.0,45.0,19.0,8.0
2024-06-25 15:00:00,mc190,15,25.0,6.0,2024.0,1.0,0.0,21.0,10.0,35.0,15.0,7.0,20.0,10.0,35.0,16.0,7.0
2024-06-25 16:00:00,mc190,16,25.0,6.0,2024.0,1.0,0.0,22.0,9.0,35.0,14.0,7.0,21.0,10.0,35.0,15.0,7.0
2024-06-25 17:00:00,mc190,17,25.0,6.0,2024.0,1.0,0.0,22.0,9.0,35.0,15.0,7.0,22.0,9.0,35.0,14.0,7.0
2024-06-25 18:00:00,mc190,18,25.0,6.0,2024.0,1.0,0.0,21.0,9.0,35.0,16.0,8.0,22.0,9.0,35.0,15.0,7.0
2024-06-25 19:00:00,mc190,19,25.0,6.0,2024.0,1.0,0.0,19.0,8.0,31.0,16.0,8.0,21.0,9.0,35.0,16.0,8.0
2024-06-25 20:00:00,mc190,20,25.0,6.0,2024.0,1.0,0.0,18.0,6.0,28.0,17.0,8.0,19.0,8.0,31.0,16.0,8.0
2024-06-25 21:00:00,mc190,21,25.0,6.0,2024.0,1.0,0.0,20.0,5.0,28.0,17.0,8.0,18.0,6.0,28.0,17.0,8.0
2024-06-25 22:00:00,mc190,22,25.0,6.0,2024.0,1.0,0.0,21.0,5.0,28.0,17.0,8.0,20.0,5.0,28.0,17.0,8.0
2024-06-25 23:00:00,mc190,23,25.0,6.0,2024.0,1.0,0.0,20.0,5.0,27.0,17.0,8.0,21.0,5.0,28.0,17.0,8.0
2024-06-26 00:00:00,mc190,00,26.0,6.0,2024.0,2.0,0.0,17.0,3.0,22.0,17.0,8.0,20.0,5.0,27.0,17.0,8.0
2024-06-26 01:00:00,mc190,01,26.0,6.0,2024.0,2.0,0.0,13.0,3.0,17.0,16.0,8.0,17.0,3.0,22.0,17.0,8.0
2024-06-26 02:00:00,mc190,02,26.0,6.0,2024.0,2.0,0.0,10.0,2.0,12.0,14.0,7.0,13.0,3.0,17.0,16.0,8.0
2024-06-26 03:00:00,mc190,03,26.0,6.0,2024.0,2.0,0.0,10.0,2.0,11.0,14.0,7.0,10.0,2.0,12.0,14.0,7.0
2024-06-26 04:00:00,mc190,04,26.0,6.0,2024.0,2.0,0.0,9.0,2.0,10.0,14.0,8.0,10.0,2.0,11.0,14.0,7.0
2024-06-26 05:00:00,mc190,05,26.0,6.0,2024.0,2.0,0.0,9.0,2.0,10.0,15.0,9.0,9.0,2.0,10.0,14.0,8.0
2024-06-26 06:00:00,mc190,06,26.0,6.0,2024.0,2.0,0.0,13.0,3.0,18.0,17.0,10.0,9.0,2.0,10.0,15.0,9.0
2024-06-26 07:00:00,mc190,07,26.0,6.0,2024.0,2.0,0.0,28.0,17.0,54.0,19.0,11.0,13.0,3.0,18.0,17.0,10.0
2024-06-26 08:00:00,mc190,08,26.0,6.0,2024.0,2.0,0.0,36.0,25.0,74.0,27.0,12.0,28.0,17.0,54.0,19.0,11.0
2024-06-26 09:00:00,mc190,09,26.0,6.0,2024.0,2.0,0.0,38.0,22.0,71.0,28.0,12.0,36.0,25.0,74.0,27.0,12.0
2024-06-26 10:00:00,mc190,10,26.0,6.0,2024.0,2.0,0.0,32.0,16.0,56.0,25.0,11.0,38.0,22.0,71.0,28.0,12.0
2024-06-26 11:00:00,mc190,11,26.0,6.0,2024.0,2.0,0.0,30.0,15.0,53.0,26.0,11.0,32.0,16.0,56.0,25.0,11.0
2024-06-26 12:00:00,mc190,12,26.0,6.0,2024.0,2.0,0.0,24.0,9.0,38.0,27.0,11.0,30.0,15.0,53.0,26.0,11.0
2024-06-26 13:00:00,mc190,13,26.0,6.0,2024.0,2.0,0.0,29.0,11.0,47.0,26.0,11.0,24.0,9.0,38.0,27.0,11.0
2024-06-26 14:00:00,mc190,14,26.0,6.0,2024.0,2.0,0.0,29.0,10.0,44.0,27.0,11.0,29.0,11.0,47.0,26.0,11.0
2024-06-26 15:00:00,mc190,15,26.0,6.0,2024.0,2.0,0.0,31.0,10.0,45.0,24.0,11.0,29.0,10.0,44.0,27.0,11.0
2024-06-26 16:00:00,mc190,16,26.0,6.0,2024.0,2.0,0.0,45.0,17.0,71.0,30.0,12.0,31.0,10.0,45.0,24.0,11.0
2024-06-26 17:00:00,mc190,17,26.0,6.0,2024.0,2.0,0.0,33.0,10.0,48.0,25.0,12.0,45.0,17.0,71.0,30.0,12.0
2024-06-26 18:00:00,mc190,18,26.0,6.0,2024.0,2.0,0.0,32.0,9.0,46.0,24.0,12.0,33.0,10.0,48.0,25.0,12.0
2024-06-26 19:00:00,mc190,19,26.0,6.0,2024.0,2.0,0.0,32.0,7.0,43.0,22.0,11.0,32.0,9.0,46.0,24.0,12.0
2024-06-26 20:00:00,mc190,20,26.0,6.0,2024.0,2.0,0.0,25.0,4.0,31.0,23.0,11.0,32.0,7.0,43.0,22.0,11.0
2024-06-26 21:00:00,mc190,21,26.0,6.0,2024.0,2.0,0.0,22.0,4.0,29.0,23.0,11.0,25.0,4.0,31.0,23.0,11.0
2024-06-26 22:00:00,mc190,22,26.0,6.0,2024.0,2.0,0.0,18.0,2.0,20.0,25.0,11.0,22.0,4.0,29.0,23.0,11.0
2024-06-26 23:00:00,mc190,23,26.0,6.0,2024.0,2.0,0.0,21.0,2.0,24.0,27.0,12.0,18.0,2.0,20.0,25.0,11.0
2024-06-27 00:00:00,mc190,00,27.0,6.0,2024.0,3.0,0.0,22.0,2.0,25.0,26.0,13.0,21.0,2.0,24.0,27.0,12.0
2024-06-27 01:00:00,mc190,01,27.0,6.0,2024.0,3.0,0.0,19.0,3.0,23.0,26.0,13.0,22.0,2.0,25.0,26.0,13.0
2024-06-27 02:00:00,mc190,02,27.0,6.0,2024.0,3.0,0.0,13.0,2.0,15.0,27.0,13.0,19.0,3.0,23.0,26.0,13.0
2024-06-27 03:00:00,mc190,03,27.0,6.0,2024.0,3.0,0.0,11.0,2.0,12.0,28.0,14.0,13.0,2.0,15.0,27.0,13.0
2024-06-27 04:00:00,mc190,04,27.0,6.0,2024.0,3.0,0.0,13.0,2.0,13.0,28.0,14.0,11.0,2.0,12.0,28.0,14.0
2024-06-27 05:00:00,mc190,05,27.0,6.0,2024.0,3.0,0.0,11.0,2.0,12.0,28.0,15.0,13.0,2.0,13.0,28.0,14.0
2024-06-27 06:00:00,mc190,06,27.0,6.0,2024.0,3.0,0.0,18.0,3.0,23.0,29.0,15.0,11.0,2.0,12.0,28.0,15.0
2024-06-27 07:00:00,mc190,07,27.0,6.0,2024.0,3.0,0.0,36.0,15.0,59.0,35.0,17.0,18.0,3.0,23.0,29.0,15.0
2024-06-27 08:00:00,mc190,08,27.0,6.0,2024.0,3.0,0.0,40.0,18.0,68.0,40.0,18.0,36.0,15.0,59.0,35.0,17.0
2024-06-27 09:00:00,mc190,09,27.0,6.0,2024.0,3.0,0.0,48.0,22.0,82.0,52.0,20.0,40.0,18.0,68.0,40.0,18.0
2024-06-27 10:00:00,mc190,10,27.0,6.0,2024.0,3.0,0.0,50.0,29.0,95.0,50.0,21.0,48.0,22.0,82.0,52.0,20.0
2024-06-27 11:00:00,mc190,11,27.0,6.0,2024.0,3.0,0.0,34.0,19.0,64.0,40.0,20.0,50.0,29.0,95.0,50.0,21.0
2024-06-27 12:00:00,mc190,12,27.0,6.0,2024.0,3.0,0.0,52.0,32.0,100.0,35.0,20.0,34.0,19.0,64.0,40.0,20.0
2024-06-27 13:00:00,mc190,13,27.0,6.0,2024.0,3.0,0.0,35.0,16.0,60.0,29.0,17.0,52.0,32.0,100.0,35.0,20.0
2024-06-27 14:00:00,mc190,14,27.0,6.0,2024.0,3.0,0.0,54.0,23.0,89.0,33.0,15.0,35.0,16.0,60.0,29.0,17.0
2024-06-27 15:00:00,mc190,15,27.0,6.0,2024.0,3.0,0.0,32.0,7.0,43.0,22.0,12.0,54.0,23.0,89.0,33.0,15.0
2024-06-27 16:00:00,mc190,16,27.0,6.0,2024.0,3.0,0.0,32.0,10.0,47.0,28.0,14.0,32.0,7.0,43.0,22.0,12.0
2024-06-27 17:00:00,mc190,17,27.0,6.0,2024.0,3.0,0.0,36.0,14.0,58.0,27.0,15.0,32.0,10.0,47.0,28.0,14.0
2024-06-27 18:00:00,mc190,18,27.0,6.0,2024.0,3.0,0.0,43.0,17.0,69.0,26.0,13.0,36.0,14.0,58.0,27.0,15.0
2024-06-27 19:00:00,mc190,19,27.0,6.0,2024.0,3.0,0.0,42.0,18.0,69.0,23.0,12.0,43.0,17.0,69.0,26.0,13.0
2024-06-27 20:00:00,mc190,20,27.0,6.0,2024.0,3.0,0.0,46.0,16.0,71.0,22.0,12.0,42.0,18.0,69.0,23.0,12.0
2024-06-27 21:00:00,mc190,21,27.0,6.0,2024.0,3.0,0.0,58.0,14.0,80.0,26.0,12.0,46.0,16.0,71.0,22.0,12.0
2024-06-27 22:00:00,mc190,22,27.0,6.0,2024.0,3.0,0.0,25.0,6.0,34.0,25.0,14.0,58.0,14.0,80.0,26.0,12.0
2024-06-27 23:00:00,mc190,23,27.0,6.0,2024.0,3.0,0.0,43.0,10.0,59.0,21.0,13.0,25.0,6.0,34.0,25.0,14.0
2024-06-28 00:00:00,mc190,00,28.0,6.0,2024.0,4.0,0.0,27.0,7.0,39.0,21.0,13.0,43.0,10.0,59.0,21.0,13.0
2024-06-28 01:00:00,mc190,01,28.0,6.0,2024.0,4.0,0.0,24.0,4.0,30.0,18.0,12.0,27.0,7.0,39.0,21.0,13.0
2024-06-28 02:00:00,mc190,02,28.0,6.0,2024.0,4.0,0.0,22.0,3.0,26.0,19.0,12.0,24.0,4.0,30.0,18.0,12.0
2024-06-28 03:00:00,mc190,03,28.0,6.0,2024.0,4.0,0.0,13.0,2.0,15.0,22.0,15.0,22.0,3.0,26.0,19.0,12.0
2024-06-28 04:00:00,mc190,04,28.0,6.0,2024.0,4.0,0.0,10.0,2.0,12.0,24.0,16.0,13.0,2.0,15.0,22.0,15.0
2024-06-28 05:00:00,mc190,05,28.0,6.0,2024.0,4.0,0.0,10.0,2.0,12.0,24.0,17.0,10.0,2.0,12.0,24.0,16.0
2024-06-28 06:00:00,mc190,06,28.0,6.0,2024.0,4.0,0.0,18.0,5.0,25.0,26.0,18.0,10.0,2.0,12.0,24.0,17.0
2024-06-28 07:00:00,mc190,07,28.0,6.0,2024.0,4.0,0.0,37.0,23.0,72.0,31.0,20.0,18.0,5.0,25.0,26.0,18.0
2024-06-28 08:00:00,mc190,08,28.0,6.0,2024.0,4.0,0.0,46.0,32.0,95.0,42.0,22.0,37.0,23.0,72.0,31.0,20.0
2024-06-28 09:00:00,mc190,09,28.0,6.0,2024.0,4.0,0.0,40.0,26.0,80.0,35.0,20.0,46.0,32.0,95.0,42.0,22.0
2024-06-28 10:00:00,mc190,10,28.0,6.0,2024.0,4.0,0.0,32.0,17.0,58.0,33.0,19.0,40.0,26.0,80.0,35.0,20.0
2024-06-28 11:00:00,mc190,11,28.0,6.0,2024.0,4.0,0.0,32.0,12.0,51.0,30.0,18.0,32.0,17.0,58.0,33.0,19.0
2024-06-28 12:00:00,mc190,12,28.0,6.0,2024.0,4.0,0.0,29.0,6.0,38.0,28.0,16.0,32.0,12.0,51.0,30.0,18.0
2024-06-28 13:00:00,mc190,13,28.0,6.0,2024.0,4.0,0.0,33.0,8.0,45.0,36.0,19.0,29.0,6.0,38.0,28.0,16.0
2024-06-28 14:00:00,mc190,14,28.0,6.0,2024.0,4.0,0.0,31.0,9.0,44.0,30.0,17.0,33.0,8.0,45.0,36.0,19.0
2024-06-28 15:00:00,mc190,15,28.0,6.0,2024.0,4.0,0.0,26.0,6.0,35.0,26.0,14.0,31.0,9.0,44.0,30.0,17.0
2024-06-28 16:00:00,mc190,16,28.0,6.0,2024.0,4.0,0.0,28.0,11.0,45.0,24.0,12.0,26.0,6.0,35.0,26.0,14.0
2024-06-28 17:00:00,mc190,17,28.0,6.0,2024.0,4.0,0.0,26.0,13.0,46.0,25.0,9.0,28.0,11.0,45.0,24.0,12.0
2024-06-28 18:00:00,mc190,18,28.0,6.0,2024.0,4.0,0.0,31.0,9.0,45.0,20.0,7.0,26.0,13.0,46.0,25.0,9.0
2024-06-28 19:00:00,mc190,19,28.0,6.0,2024.0,4.0,0.0,24.0,6.0,34.0,17.0,7.0,31.0,9.0,45.0,20.0,7.0
2024-06-28 20:00:00,mc190,20,28.0,6.0,2024.0,4.0,0.0,31.0,9.0,44.0,16.0,7.0,24.0,6.0,34.0,17.0,7.0
2024-06-28 21:00:00,mc190,21,28.0,6.0,2024.0,4.0,0.0,37.0,11.0,53.0,18.0,8.0,31.0,9.0,44.0,16.0,7.0
2024-06-28 22:00:00,mc190,22,28.0,6.0,2024.0,4.0,0.0,36.0,10.0,52.0,20.0,8.0,37.0,11.0,53.0,18.0,8.0
2024-06-28 23:00:00,mc190,23,28.0,6.0,2024.0,4.0,0.0,38.0,9.0,52.0,21.0,9.0,36.0,10.0,52.0,20.0,8.0
2024-06-29 00:00:00,mc190,00,29.0,6.0,2024.0,5.0,1.0,38.0,11.0,55.0,21.0,9.0,38.0,9.0,52.0,21.0,9.0
2024-06-29 01:00:00,mc190,01,29.0,6.0,2024.0,5.0,1.0,29.0,7.0,39.0,21.0,10.0,38.0,11.0,55.0,21.0,9.0
2024-06-29 02:00:00,mc190,02,29.0,6.0,2024.0,5.0,1.0,16.0,2.0,18.0,20.0,10.0,29.0,7.0,39.0,21.0,10.0
2024-06-29 03:00:00,mc190,03,29.0,6.0,2024.0,5.0,1.0,15.0,2.0,16.0,21.0,10.0,16.0,2.0,18.0,20.0,10.0
2024-06-29 04:00:00,mc190,04,29.0,6.0,2024.0,5.0,1.0,12.0,2.0,13.0,22.0,11.0,15.0,2.0,16.0,21.0,10.0
2024-06-29 05:00:00,mc190,05,29.0,6.0,2024.0,5.0,1.0,9.0,2.0,11.0,22.0,11.0,12.0,2.0,13.0,22.0,11.0
2024-06-29 06:00:00,mc190,06,29.0,6.0,2024.0,5.0,1.0,10.0,3.0,14.0,22.0,12.0,9.0,2.0,11.0,22.0,11.0
2024-06-29 07:00:00,mc190,07,29.0,6.0,2024.0,5.0,1.0,11.0,4.0,17.0,22.0,11.0,10.0,3.0,14.0,22.0,12.0
2024-06-29 08:00:00,mc190,08,29.0,6.0,2024.0,5.0,1.0,13.0,6.0,22.0,21.0,11.0,11.0,4.0,17.0,22.0,11.0
2024-06-29 09:00:00,mc190,09,29.0,6.0,2024.0,5.0,1.0,12.0,7.0,22.0,24.0,13.0,13.0,6.0,22.0,21.0,11.0
2024-06-29 10:00:00,mc190,10,29.0,6.0,2024.0,5.0,1.0,12.0,5.0,20.0,24.0,13.0,12.0,7.0,22.0,24.0,13.0
2024-06-29 11:00:00,mc190,11,29.0,6.0,2024.0,5.0,1.0,17.0,7.0,27.0,23.0,12.0,12.0,5.0,20.0,24.0,13.0
2024-06-29 12:00:00,mc190,12,29.0,6.0,2024.0,5.0,1.0,19.0,7.0,29.0,20.0,11.0,17.0,7.0,27.0,23.0,12.0
2024-06-29 13:00:00,mc190,13,29.0,6.0,2024.0,5.0,1.0,17.0,5.0,25.0,20.0,10.0,19.0,7.0,29.0,20.0,11.0
2024-06-29 14:00:00,mc190,14,29.0,6.0,2024.0,5.0,1.0,17.0,5.0,25.0,20.0,10.0,17.0,5.0,25.0,20.0,10.0
2024-06-29 15:00:00,mc190,15,29.0,6.0,2024.0,5.0,1.0,19.0,5.0,26.0,20.0,10.0,17.0,5.0,25.0,20.0,10.0
2024-06-29 16:00:00,mc190,16,29.0,6.0,2024.0,5.0,1.0,26.0,8.0,39.0,19.0,10.0,19.0,5.0,26.0,20.0,10.0
2024-06-29 17:00:00,mc190,17,29.0,6.0,2024.0,5.0,1.0,25.0,9.0,38.0,19.0,10.0,26.0,8.0,39.0,19.0,10.0
2024-06-29 18:00:00,mc190,18,29.0,6.0,2024.0,5.0,1.0,21.0,6.0,31.0,19.0,9.0,25.0,9.0,38.0,19.0,10.0
2024-06-29 19:00:00,mc190,19,29.0,6.0,2024.0,5.0,1.0,26.0,7.0,37.0,24.0,11.0,21.0,6.0,31.0,19.0,9.0
2024-06-29 20:00:00,mc190,20,29.0,6.0,2024.0,5.0,1.0,25.0,6.0,34.0,21.0,10.0,26.0,7.0,37.0,24.0,11.0
2024-06-29 21:00:00,mc190,21,29.0,6.0,2024.0,5.0,1.0,27.0,5.0,35.0,21.0,11.0,25.0,6.0,34.0,21.0,10.0
2024-06-29 22:00:00,mc190,22,29.0,6.0,2024.0,5.0,1.0,27.0,4.0,33.0,22.0,11.0,27.0,5.0,35.0,21.0,11.0
2024-06-29 23:00:00,mc190,23,29.0,6.0,2024.0,5.0,1.0,24.0,4.0,32.0,24.0,12.0,27.0,4.0,33.0,22.0,11.0
2024-06-30 00:00:00,mc190,00,30.0,6.0,2024.0,6.0,1.0,25.0,7.0,36.0,24.0,14.0,24.0,4.0,32.0,24.0,12.0
2024-06-30 01:00:00,mc190,01,30.0,6.0,2024.0,6.0,1.0,19.0,6.0,29.0,26.0,15.0,25.0,7.0,36.0,24.0,14.0
2024-06-30 02:00:00,mc190,02,30.0,6.0,2024.0,6.0,1.0,13.0,3.0,18.0,25.0,15.0,19.0,6.0,29.0,26.0,15.0
2024-06-30 03:00:00,mc190,03,30.0,6.0,2024.0,6.0,1.0,11.0,2.0,14.0,25.0,16.0,13.0,3.0,18.0,25.0,15.0
2024-06-30 04:00:00,mc190,04,30.0,6.0,2024.0,6.0,1.0,10.0,2.0,13.0,26.0,17.0,11.0,2.0,14.0,25.0,16.0
2024-06-30 05:00:00,mc190,05,30.0,6.0,2024.0,6.0,1.0,8.0,2.0,10.0,25.0,17.0,10.0,2.0,13.0,26.0,17.0
2024-06-30 06:00:00,mc190,06,30.0,6.0,2024.0,6.0,1.0,7.0,2.0,8.0,25.0,17.0,8.0,2.0,10.0,25.0,17.0
2024-06-30 07:00:00,mc190,07,30.0,6.0,2024.0,6.0,1.0,10.0,2.0,11.0,29.0,20.0,7.0,2.0,8.0,25.0,17.0
